id,raq_01,raq_02,raq_03,raq_04,raq_05,raq_06,raq_07,raq_08,raq_09,raq_10,raq_11,raq_12,raq_13,raq_14,raq_15,raq_16,raq_17,raq_18,raq_19,raq_20,raq_21,raq_22,raq_23
53080,3,3,4,2,2,2,2,2,3,2,3,2,3,3,2,2,2,3,2,2,3,3,2
c9kc2,3,3,3,2,3,2,3,3,3,3,3,3,2,3,2,2,3,2,3,3,3,2,3
9s87a,4,2,3,3,2,2,2,3,2,2,3,2,2,3,3,2,3,2,3,3,3,3,2
2bw11,3,2,4,3,2,3,3,2,3,2,3,3,3,2,2,3,3,2,3,3,3,3,3
2qsc2,3,3,2,3,3,2,3,3,2,3,3,3,3,3,2,3,2,3,2,2,3,3,3
2497n,2,4,3,3,4,3,2,3,3,4,3,3,2,2,4,3,3,3,3,3,3,3,3
1k0js,2,2,3,3,3,3,2,2,3,4,2,3,2,3,3,3,3,3,3,3,3,3,2
i2l52,3,3,3,4,3,4,4,3,4,4,3,4,3,4,4,4,3,4,3,3,3,3,4
8tepk,3,3,3,3,2,2,3,2,3,2,3,3,2,3,2,3,3,2,3,3,3,2,3
nmi49,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,4,3,3
x00d7,2,2,3,3,1,2,2,2,2,2,3,2,2,2,2,3,2,2,2,1,2,2,2
0q971,3,2,3,3,2,3,2,2,3,2,3,2,3,2,3,3,3,2,2,2,3,2,3
h1106,3,2,2,3,3,2,3,4,3,2,3,3,3,2,3,2,4,2,3,4,3,2,2
p1cpo,2,3,3,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,2,4,3,3
n4h9q,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2,3,2
vta6s,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,2,3,3,3,3,4,3,3
ol277,2,3,4,3,2,2,3,2,3,3,3,2,2,2,2,3,2,1,2,2,2,2,3
2t832,3,1,3,3,2,1,3,2,2,2,2,3,1,1,2,3,3,1,1,3,2,2,2
tyuo1,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3
m8c1o,2,3,3,3,2,3,3,2,3,3,2,3,2,2,3,3,2,3,3,2,4,3,3
ippfy,3,3,2,3,3,3,4,2,3,2,2,3,3,3,3,3,2,4,4,2,3,3,3
08a56,4,2,3,2,2,2,3,4,2,2,4,4,2,4,3,3,3,2,2,2,3,2,3
bnl83,3,2,3,2,3,3,3,2,2,2,2,2,3,2,2,2,2,3,2,3,2,2,2
1nq12,3,3,4,2,2,3,3,2,3,3,3,3,2,3,2,2,3,3,2,2,3,3,3
fo57d,3,2,3,3,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,3,3,3,3
36n76,3,3,3,3,4,3,2,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3
yxk0q,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,3,3,2,4,3,3,3
ujndv,3,3,3,3,2,4,3,3,3,3,2,3,3,4,2,3,3,2,3,2,3,2,3
rhk4r,3,2,3,2,3,2,1,2,3,2,2,2,2,2,2,3,3,3,3,3,2,3,3
9rw1l,3,2,3,3,3,4,3,3,2,2,3,3,3,3,3,2,3,2,2,4,3,3,2
4ugi4,3,2,4,3,2,3,3,3,2,3,3,3,3,2,2,3,4,3,2,3,3,3,3
nhmve,3,3,3,2,2,3,3,2,3,3,2,2,3,2,3,3,3,3,3,2,3,2,3
275fg,3,3,2,3,3,3,3,4,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3
34e55,2,3,3,3,4,3,3,3,3,3,3,3,4,4,3,2,3,3,3,2,3,3,3
e5quc,2,2,3,3,3,3,3,3,2,3,3,2,2,2,2,2,3,3,2,2,2,2,2
iq224,3,2,2,3,2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,3,3,3,3
whr13,3,3,2,3,3,4,3,4,3,3,4,3,4,3,3,3,3,3,3,4,4,3,2
u43oy,3,3,3,2,3,3,3,3,3,3,3,2,3,3,4,3,3,2,3,2,3,3,3
85791,2,3,3,2,3,2,2,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3
v25u1,2,3,3,2,3,3,3,2,2,3,2,3,3,3,3,2,3,3,3,3,2,3,2
q7rl8,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,2,3,4
exqe8,3,3,3,3,2,2,2,3,2,2,3,2,2,3,2,3,2,3,2,3,3,2,3
yb5ul,2,2,2,3,3,3,2,2,2,3,2,2,2,3,2,3,3,2,2,2,3,2,3
p2hpf,3,3,4,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2
3ybuc,3,3,2,3,3,3,2,3,3,3,2,2,4,2,3,2,2,2,3,3,2,3,4
a495h,4,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,2,3,3,3,3,3,3
3kcpa,2,3,2,2,2,2,3,2,3,2,3,3,3,3,2,2,3,2,3,3,3,3,3
5ph83,3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,2,3,3,3
dc554,3,3,3,2,2,3,3,2,4,3,3,2,3,2,3,3,3,3,3,3,2,3,3
c281r,3,3,3,2,2,2,3,3,2,2,2,3,3,3,2,3,2,2,3,3,2,2,2
n9h8f,2,2,3,2,2,2,3,2,2,3,2,3,2,3,3,2,3,2,3,2,2,3,2
054ek,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,2,3,3,4,4,3,2
i67e1,3,3,3,4,3,3,3,4,4,3,4,3,3,3,2,3,3,3,4,3,4,4,4
u1au6,3,3,2,3,4,3,3,3,3,3,3,3,4,2,3,3,3,3,3,2,3,3,2
2f0hk,3,2,3,3,3,3,2,2,3,3,2,3,3,3,2,3,2,2,3,4,3,3,3
vib6j,3,2,2,2,3,3,3,2,3,4,3,3,4,3,4,4,3,4,3,3,4,3,3
724pm,3,3,3,3,3,2,3,3,3,3,4,3,3,3,2,2,4,2,3,2,3,2,2
an7k5,3,2,3,2,2,2,3,2,2,3,3,2,3,3,3,3,3,2,2,2,2,3,2
dy76i,3,3,3,2,3,3,3,3,3,2,3,4,2,4,3,3,4,3,2,3,3,3,3
41113,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3
v4y91,3,3,4,3,3,3,4,3,2,3,3,3,3,3,2,3,3,3,3,2,3,3,3
65i1t,3,3,3,3,4,4,4,4,3,4,3,2,4,4,4,3,3,4,3,3,3,3,4
w5lcv,3,3,3,3,3,3,3,3,2,3,2,2,3,3,2,3,3,3,3,3,3,2,2
njg56,3,3,2,3,3,2,3,3,3,2,2,2,3,3,2,2,3,2,2,3,3,3,3
8d56m,2,3,3,3,2,3,3,2,2,2,2,3,3,3,3,3,3,2,3,2,3,3,2
q3l37,3,2,3,3,3,3,3,3,3,3,4,4,2,3,3,3,2,3,3,4,4,3,2
wiy54,3,3,2,3,3,3,2,2,3,3,2,3,2,3,3,2,2,2,3,2,3,3,2
9p286,3,2,2,3,3,2,3,3,3,3,3,3,2,2,3,3,3,2,2,3,3,2,2
yf829,2,3,3,3,4,3,4,3,3,3,3,4,2,3,4,4,3,3,3,3,3,3,4
w80ct,3,2,3,3,2,2,2,3,3,3,2,2,2,2,3,2,3,2,3,3,2,3,3
7arle,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,3,3,3,3
r5631,2,3,3,3,4,3,2,3,3,3,3,3,3,3,4,4,3,3,3,4,3,3,3
b8lek,3,3,2,4,3,4,3,4,3,3,4,2,3,4,3,3,3,3,3,4,3,4,3
e7qsi,3,3,3,3,2,3,3,2,3,3,2,3,3,3,3,2,3,3,3,2,3,3,2
66m34,4,3,1,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,4
t9mby,3,4,1,3,4,3,3,3,3,4,3,4,3,4,4,3,3,3,3,4,3,3,3
166io,3,3,3,4,3,3,3,2,3,3,2,3,3,3,2,3,2,3,3,3,3,3,3
1uo0o,2,3,2,3,4,3,3,3,3,3,3,3,3,3,2,3,3,3,2,4,3,3,3
jj2e7,3,3,2,3,4,3,3,3,3,4,3,4,4,3,3,3,4,3,3,3,4,3,4
424n1,2,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3
l5k67,3,3,2,3,3,3,3,3,3,4,2,3,3,3,3,3,3,4,4,4,2,3,4
43c17,3,3,3,2,2,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,2,3,3
8i98l,3,3,3,2,3,3,4,2,3,2,3,2,3,2,3,3,2,2,4,3,2,3,3
hplww,3,4,3,2,3,3,3,3,3,2,3,3,3,3,3,4,3,3,3,3,3,3,3
j3708,3,3,3,3,3,3,4,3,3,2,2,3,2,4,3,2,2,3,3,3,3,3,3
2yp89,3,3,3,2,3,3,3,3,2,4,3,3,3,3,3,3,3,3,3,2,3,3,2
5bsy8,2,3,3,3,3,2,3,3,3,3,2,4,3,3,3,3,2,3,3,3,4,3,3
99oao,2,3,2,3,3,3,3,3,3,3,3,2,2,2,3,3,2,3,3,3,3,2,3
mxw33,3,3,2,2,2,3,2,3,3,3,2,3,3,3,2,1,3,3,3,3,3,2,2
106hv,2,2,4,3,3,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,2,3
84773,3,2,3,1,2,2,2,3,2,2,2,3,2,3,3,2,2,3,2,2,2,2,2
4fvf7,3,3,3,3,2,3,3,3,2,4,3,2,3,3,3,3,3,3,3,3,3,3,3
74s79,3,3,3,4,2,3,2,2,3,2,3,3,2,3,3,4,2,3,3,3,2,4,3
1jec7,3,3,2,4,3,3,2,4,3,3,3,3,3,3,4,3,4,3,3,3,3,3,3
30802,3,3,3,2,3,3,3,3,3,3,4,3,3,4,2,3,3,3,3,2,3,3,2
c440g,3,3,2,3,2,2,3,3,3,3,3,2,3,2,2,3,2,3,3,3,2,3,3
fswc3,2,2,3,2,2,2,3,3,3,3,3,4,2,2,3,3,3,2,3,2,2,3,2
qt251,3,3,2,3,3,3,3,3,3,2,3,3,3,4,3,3,3,3,3,4,3,3,3
98rjr,3,4,2,4,3,3,3,3,4,3,3,3,3,4,4,3,3,4,4,3,3,3,3
w7mux,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,4,3
nff03,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,4,2,3,2,3,2,3
vgw44,2,3,2,3,2,3,3,2,3,3,2,3,3,3,3,3,3,2,2,3,2,3,2
n3b32,3,2,3,2,3,3,3,2,3,2,3,3,3,3,3,4,3,3,3,3,3,3,3
dg4lq,3,3,3,3,2,3,3,3,2,3,2,2,3,3,3,3,2,3,3,2,3,3,3
51pls,2,2,3,3,2,2,3,2,3,2,3,2,3,2,3,2,2,3,3,2,2,3,3
8j9b6,3,3,3,2,3,3,4,2,3,3,2,3,3,3,4,2,3,4,3,2,3,3,3
tibl3,3,3,3,3,3,3,2,3,3,2,3,2,3,3,3,3,3,2,3,3,3,3,3
v1a9r,3,3,2,3,3,2,2,3,3,2,3,3,3,3,2,3,3,3,4,4,3,3,3
o7988,3,3,2,2,3,3,2,4,3,2,3,3,2,3,3,3,3,3,4,3,3,3,3
fc5x5,2,3,3,2,3,3,3,3,2,3,3,3,3,3,4,3,4,3,2,3,3,3,2
durr6,2,4,3,3,3,3,3,2,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3
s0sqm,2,3,3,2,3,2,2,3,3,2,2,3,3,2,3,3,3,3,2,2,3,3,3
e2lh3,2,3,3,3,2,3,2,3,2,3,2,3,2,2,2,3,2,3,3,3,3,3,4
d597s,2,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,3
y788w,3,3,3,3,4,3,3,3,3,3,3,3,3,2,2,2,4,2,3,3,3,3,4
036n6,3,3,3,2,3,3,3,3,3,2,3,2,3,3,3,3,3,3,2,2,2,3,3
56g83,3,3,3,2,2,3,3,3,2,3,3,3,3,3,3,2,3,3,3,4,3,3,3
v48yy,2,3,3,2,2,2,2,2,2,3,2,3,2,2,2,2,2,3,2,2,3,3,2
4r98p,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2
qn5r7,4,4,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,3,4,3,3,3
447ut,2,3,3,2,2,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3
i166t,3,3,4,3,2,4,3,3,3,2,3,3,2,3,3,3,3,3,3,3,2,3,3
43kfa,2,3,4,2,2,2,3,2,2,2,2,3,3,3,3,2,2,2,2,3,2,2,2
gs0hw,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,3,3,3,4,4
m13o6,2,2,3,2,2,2,2,2,3,3,3,2,2,3,2,4,2,1,3,2,2,2,2
u4796,3,4,4,3,3,3,3,3,3,2,3,2,2,3,3,3,3,3,3,2,3,3,3
hmhf4,2,2,3,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2
s8s1r,3,3,2,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3
5co4k,3,2,3,2,3,3,3,3,3,3,4,3,3,3,4,3,3,3,3,3,3,3,3
k31o5,2,2,4,2,2,2,3,3,3,3,3,2,2,3,2,2,3,2,3,2,2,2,3
2vs5s,3,3,3,3,3,2,3,2,3,3,2,2,2,2,3,3,2,3,3,2,3,3,4
6e705,3,2,2,4,3,2,2,3,3,3,2,3,2,3,3,3,3,2,2,2,4,3,3
1ehwo,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,2,4,2,3
qpktf,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,3,3,3,3,3
bkq8x,2,3,3,2,2,2,2,2,3,2,1,3,3,3,2,4,2,3,3,2,3,3,4
865h6,3,3,3,2,3,3,2,3,3,3,4,4,3,2,3,3,3,4,3,2,2,3,3
jmjhe,3,2,3,3,2,3,2,2,3,3,3,3,2,2,3,4,3,3,2,3,2,3,3
vshp3,3,1,3,3,3,3,3,2,2,3,2,3,2,3,3,3,2,3,3,3,3,3,2
a9c5g,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,2,2
33n77,3,2,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,3,2,4,3,3,2
d2rm7,3,2,2,3,3,3,3,4,2,3,4,2,3,2,3,3,4,2,3,3,3,2,2
890q8,4,2,3,2,2,3,3,2,3,3,3,3,3,2,2,3,3,3,2,3,3,2,3
819m4,2,2,3,3,2,3,3,4,3,3,3,3,3,3,3,2,3,3,2,2,2,3,2
0i6c1,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3
gmioo,4,3,2,2,3,3,3,3,3,3,4,4,3,3,3,3,3,3,4,2,3,3,3
8h655,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,2,2,3,3,2,3,3
l4w1x,3,3,3,2,3,3,2,3,2,3,4,2,3,3,3,3,3,4,3,3,3,3,3
5c898,2,2,3,3,3,2,3,3,2,2,2,3,2,3,2,3,2,3,2,3,2,2,3
553fu,3,2,2,3,4,3,3,4,3,2,3,4,4,3,4,4,3,3,3,3,2,2,3
u2nuu,3,3,3,3,2,3,3,4,3,3,3,2,4,3,3,3,3,4,3,2,3,3,3
461n1,4,2,3,4,3,3,3,3,2,3,3,4,3,3,3,2,2,2,2,3,4,2,3
2kdg3,2,3,3,3,3,3,3,4,4,3,3,3,4,3,3,2,3,3,3,2,3,3,3
lbs5x,3,3,3,2,2,3,3,3,2,3,2,3,3,4,3,3,3,3,3,2,2,3,3
g07li,3,3,3,2,3,3,2,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3
0faqe,3,3,3,3,3,3,2,2,4,2,3,3,2,2,3,2,3,3,3,3,3,3,2
y1vrf,3,2,3,3,2,3,2,3,3,3,3,3,3,1,3,3,2,2,2,4,3,3,3
7xtkm,3,3,3,2,3,2,3,2,2,2,3,3,3,2,2,3,3,2,2,3,4,2,2
y0h56,3,2,3,3,3,3,4,2,3,3,2,4,3,2,3,3,3,3,3,2,2,3,3
ld6fn,4,2,3,3,2,3,2,3,2,3,2,3,3,3,3,2,2,3,3,3,3,3,3
3545y,3,3,3,2,2,2,2,3,3,3,2,3,2,3,2,3,2,2,3,3,3,3,3
h150a,2,3,3,3,3,2,3,3,3,2,3,2,3,3,4,2,3,2,3,2,4,3,3
yrhqj,3,4,2,2,3,3,3,3,4,2,3,2,2,3,3,3,3,2,4,3,3,3,3
sou84,3,3,3,2,3,3,3,3,4,3,3,3,3,3,3,3,2,3,4,3,3,4,3
3be7v,3,2,3,3,2,3,2,3,3,2,3,3,3,2,3,3,3,2,2,2,3,3,2
v0r8i,3,3,2,3,4,3,3,3,3,3,3,3,3,4,4,3,4,3,3,4,3,4,4
ir5xg,3,2,2,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,2,3,3,2,3
814fv,2,3,2,3,3,3,2,2,3,3,2,3,3,3,3,3,3,2,3,3,2,3,2
hcnud,3,3,2,2,3,3,3,4,3,3,3,3,4,3,2,2,4,3,2,2,2,3,2
jug2m,4,3,2,3,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3
m45ne,3,2,3,3,4,3,3,3,2,3,3,3,4,3,3,3,3,3,2,3,3,2,3
f1f22,3,3,2,3,2,3,4,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3
1ptxw,3,2,4,2,2,2,3,2,3,3,2,2,2,2,3,3,2,2,2,2,2,3,2
4e67u,3,3,3,3,2,3,3,3,3,4,3,2,3,3,3,3,3,2,3,3,3,3,3
1q8k3,3,2,3,2,2,2,3,2,3,2,2,2,2,2,4,2,2,2,2,3,2,2,3
dx7t6,2,3,4,2,2,2,3,2,3,2,3,2,2,3,3,2,2,2,3,3,3,2,3
8it73,3,3,3,2,3,3,3,3,3,3,2,2,3,3,3,3,3,4,4,3,2,2,2
6ixx0,1,2,4,2,1,2,2,3,3,3,3,2,2,2,2,2,3,2,3,2,2,2,3
p06ej,3,3,2,2,3,3,3,3,3,3,3,2,3,3,3,3,3,2,2,4,3,3,3
2779w,3,3,3,3,3,3,2,3,2,2,3,4,3,3,3,2,3,3,2,3,3,2,3
gsfim,4,3,3,3,4,3,3,2,2,3,2,3,4,3,3,3,2,3,3,4,3,3,3
10cpo,2,3,3,2,3,4,3,3,4,3,3,3,3,3,3,3,3,4,3,2,2,4,3
657t0,4,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,2,2,4,3,3,3
l6x63,2,3,3,3,3,3,2,3,2,3,2,3,2,3,2,3,2,2,3,2,2,3,3
txl31,3,3,2,4,3,3,4,3,3,3,3,3,3,3,3,4,4,3,3,3,4,3,3
s8424,2,3,4,3,3,3,2,3,3,2,3,3,2,2,2,3,2,2,3,3,2,3,3
11269,3,3,3,3,3,4,3,3,3,3,3,2,4,4,3,3,4,4,3,3,3,4,3
xb559,3,3,2,3,2,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,2,2,4
a2i98,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,2,3,4,3,3,3,3,3
6136b,3,3,2,3,3,3,2,2,4,3,2,3,2,3,2,4,2,2,3,2,3,3,4
t19pm,2,4,4,2,2,2,2,2,3,2,2,2,2,3,3,2,3,2,3,2,1,2,3
1v1t2,3,3,2,2,3,3,3,2,3,3,3,3,3,4,3,3,4,3,3,3,3,3,4
p5604,3,3,2,3,3,3,2,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3
i9kkp,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,4,3,3,2,3,3,3,3
7340c,2,3,2,3,2,3,3,2,2,2,2,2,2,2,3,3,2,3,2,3,3,2,2
t54qp,3,2,2,3,3,2,3,3,3,2,3,3,3,2,3,2,3,3,3,3,2,2,3
36m26,2,2,4,3,2,2,2,3,3,3,2,3,2,3,3,3,3,3,3,2,3,3,3
319ef,3,3,3,3,3,3,3,3,2,2,4,3,3,3,3,3,3,3,2,3,3,3,2
s5654,3,3,3,2,2,3,3,3,3,3,3,4,3,4,3,2,2,3,2,3,2,3,2
bp328,2,3,3,2,2,3,2,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3
kfbt6,4,3,3,3,3,4,3,3,2,3,4,2,3,3,3,3,3,4,3,3,4,3,2
1n533,3,2,2,3,3,2,2,3,3,3,3,3,3,2,3,2,3,2,2,3,3,3,3
tk306,3,4,3,3,3,3,3,3,4,3,3,3,4,3,4,3,3,3,3,4,2,3,4
dm582,3,3,3,2,3,3,3,3,2,3,3,3,4,3,3,3,2,3,2,3,2,2,2
s42t8,3,3,4,2,2,2,2,3,2,3,2,3,3,3,3,2,3,3,2,3,2,2,2
q5458,2,4,2,3,3,3,3,4,3,2,3,3,3,3,3,2,3,2,4,3,3,3,3
ccct1,3,3,3,3,3,3,3,3,3,3,3,4,3,2,2,3,3,2,3,4,3,3,3
37r64,2,2,2,3,3,4,3,3,2,3,3,4,3,4,4,4,3,4,3,4,3,3,2
ej496,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,2,3,3
gxip1,3,2,3,3,3,2,3,2,3,2,2,3,3,2,3,3,3,3,3,2,2,3,4
y475u,3,2,3,2,2,3,2,2,3,3,2,2,2,3,4,2,2,2,2,2,2,2,3
u4jaq,2,2,2,3,3,3,3,3,3,3,3,2,3,2,3,2,3,2,3,3,3,3,3
ojcn1,3,2,2,3,3,3,3,2,2,3,3,2,3,3,3,3,3,3,2,3,2,3,2
a6n69,3,3,3,3,3,3,3,3,3,4,3,1,3,3,3,3,4,3,3,3,3,3,3
0w674,4,3,2,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,4,3,3
p8637,2,3,3,3,3,2,3,2,3,2,2,2,2,3,3,4,3,3,2,2,3,2,2
u8dn1,3,3,4,3,2,3,2,3,3,3,3,2,2,2,3,2,2,3,2,1,3,3,2
72mj1,3,3,3,3,3,3,2,3,3,4,3,2,3,2,2,3,3,2,2,3,3,4,3
9jinp,2,2,3,2,2,3,2,1,2,3,2,2,3,2,3,2,1,2,2,2,2,3,2
2ny1o,3,3,3,2,4,3,4,3,2,4,3,3,4,3,3,3,3,4,3,3,3,3,3
5r6c5,3,3,2,4,4,3,4,4,3,3,3,3,3,2,3,3,3,3,2,3,4,4,3
t278t,2,3,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3
g55up,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,2,3,2,3,3,2,2,3
5aw1j,3,3,3,3,4,3,3,3,3,3,3,3,2,3,2,2,3,2,3,3,2,3,3
t1w96,2,3,3,2,2,2,2,3,2,3,3,3,2,3,2,3,3,3,3,3,2,2,3
dglp0,4,3,2,3,4,4,3,4,3,3,2,3,4,3,4,3,3,4,3,4,3,3,3
bp2l0,3,3,3,2,3,3,3,3,3,3,2,3,2,3,3,3,3,3,2,4,3,4,3
41912,4,2,2,4,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3
te84k,3,3,2,3,4,4,3,3,3,3,3,3,3,4,3,3,3,4,3,3,3,3,3
52iuy,3,3,3,2,2,3,3,2,3,3,2,3,3,3,3,2,3,3,3,2,2,3,3
jd4h3,3,3,3,3,3,4,4,4,2,3,5,3,3,4,4,3,3,4,2,4,4,3,2
jlu55,3,3,3,3,2,3,2,4,2,2,3,3,3,3,3,3,3,2,3,3,3,3,3
23v37,4,2,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,2,3,3,2,2
c657a,2,3,3,3,2,3,2,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3
62469,3,3,2,3,4,4,3,3,3,3,2,3,3,3,3,4,3,3,3,3,4,3,3
217yp,1,3,3,2,2,2,2,2,2,3,2,3,2,2,3,3,2,2,2,3,2,3,3
v3e29,4,3,3,3,3,3,3,3,3,2,3,3,3,3,4,2,3,3,3,3,3,3,3
bwno5,3,4,3,3,3,3,4,4,2,3,4,2,2,2,3,3,3,3,3,3,3,4,3
ja234,2,4,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3
9839o,3,3,3,3,4,3,3,3,3,3,3,2,3,4,4,2,3,3,4,3,3,3,4
519n7,1,1,3,2,2,2,3,3,2,3,3,3,2,3,3,3,3,3,2,2,2,2,2
yrwh7,3,3,2,4,4,3,2,4,3,2,4,4,3,2,3,3,3,3,3,3,3,3,4
30r3p,2,2,4,2,1,2,2,2,3,3,2,2,3,3,3,2,2,2,3,2,2,2,3
92i7k,3,2,3,3,3,3,3,2,3,2,2,3,3,2,3,3,2,3,3,2,3,3,2
466h1,3,4,2,3,3,3,3,4,3,2,3,5,3,3,3,3,4,3,3,3,4,3,3
q3wv3,2,3,3,3,2,2,2,3,3,3,3,3,2,2,2,2,3,2,3,2,3,2,3
2hlae,3,2,3,3,3,3,3,2,2,2,2,3,3,2,2,2,2,2,2,3,3,2,2
13jl4,3,4,3,3,2,3,4,3,4,3,4,3,2,3,3,3,4,3,3,3,3,4,4
n5q5e,3,3,3,3,2,2,3,3,2,2,2,4,3,3,3,4,2,3,3,3,3,3,3
c4wx3,3,3,3,2,3,3,3,1,3,3,2,2,3,3,2,3,2,3,3,3,2,3,3
s3f07,3,2,2,3,4,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3
sh2od,3,3,4,4,3,3,3,3,3,2,3,2,4,3,2,3,2,2,3,2,3,3,2
gy1r4,2,3,3,2,3,2,2,3,2,3,3,3,4,3,2,3,3,2,3,3,2,3,3
1wg83,2,3,3,3,3,3,2,3,3,4,3,2,4,3,3,3,2,2,3,2,4,3,3
5n2k8,3,3,2,3,3,2,2,3,2,2,2,3,3,2,2,4,3,2,3,3,4,3,3
gq7pv,3,2,2,4,3,3,3,3,2,4,3,3,2,3,3,3,3,2,3,3,3,2,3
1hi3e,3,3,2,2,2,2,2,2,3,2,2,2,2,3,3,3,2,2,3,4,3,3,3
72l72,3,3,3,3,3,4,3,4,2,4,3,3,3,3,2,3,3,3,3,3,4,4,3
ut4fd,2,2,3,4,3,4,3,2,2,3,2,2,4,3,3,2,3,4,3,3,2,3,3
jy8f3,4,2,3,2,3,3,3,3,2,3,3,2,3,4,3,4,3,3,2,3,4,2,2
24ug7,3,2,2,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3
a9i3w,3,3,3,3,2,2,3,3,3,3,3,2,3,2,3,2,3,3,3,3,2,3,3
y7swl,3,2,2,3,3,3,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3
01733,3,4,2,3,3,3,3,4,3,3,4,3,4,2,3,3,4,3,3,3,3,3,3
cebg1,3,3,4,2,2,2,3,2,3,2,3,2,2,2,2,2,3,2,2,1,2,3,3
5tlg2,3,4,3,4,4,3,3,3,4,4,3,4,4,4,2,3,4,4,3,4,4,3,4
0a38v,3,3,3,3,2,2,3,3,2,2,3,3,2,3,3,3,3,2,3,3,3,2,2
823tw,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,2,2,4,2,3,4,3,2
p1m21,3,2,3,3,3,2,3,3,3,3,2,2,3,2,2,2,3,2,3,3,4,3,3
224nf,2,2,2,2,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,2,3,3
bq632,3,2,3,2,2,2,3,2,2,3,2,3,2,3,3,2,3,2,1,3,2,1,2
gxst8,4,1,3,3,2,2,2,3,2,2,3,3,2,2,2,3,2,2,2,3,2,2,2
bw5l7,3,3,4,3,2,2,2,3,2,3,3,3,3,3,3,3,4,3,2,3,2,2,2
